title,speaker,song_number,word
My Shot,LAURENS,3,em
My Shot,LAURENS,3,hear
My Shot,LAURENS,3,ya
My Shot,HAMILTON/LAFAYETTE/MULLIGAN,3,yea
My Shot,COMPANY,3,whoa
My Shot,COMPANY,3,whoa
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,shout
My Shot,LAURENS,3,rooftops
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,rooftops
My Shot,COMPANY,3,whoa
My Shot,COMPANY,3,yea
My Shot,LAURENS,3,rise
My Shot,LAURENS,3,living
My Shot,LAURENS,3,knees
My Shot,LAURENS,3,rise
My Shot,LAURENS,3,brother
My Shot,LAURENS,3,gotta
My Shot,LAURENS,3,rise
My Shot,LAURENS,3,sister
My Shot,LAURENS,3,gotta
My Shot,LAURENS,3,rise
My Shot,LAURENS,3,colonies
My Shot,LAURENS,3,gonna
My Shot,LAURENS,3,rise
My Shot,COMPANY,3,whoa
My Shot,COMPANY,3,whoa
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,colonies
My Shot,LAURENS,3,gonna
My Shot,LAURENS,3,rise
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,colonies
My Shot,LAURENS,3,gonna
My Shot,LAURENS,3,rise
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,colonies
My Shot,LAURENS,3,gonna
My Shot,LAURENS,3,rise
My Shot,COMPANY,3,whoa
My Shot,LAURENS,3,rise
My Shot,COMPANY,3,rise
My Shot,HAMILTON,3,imagine
My Shot,HAMILTON,3,death
My Shot,HAMILTON,3,feels
My Shot,HAMILTON,3,memory
My Shot,HAMILTON,3,gonna
My Shot,HAMILTON,3,sleep
My Shot,HAMILTON,3,feet
My Shot,HAMILTON,3,ahead
My Shot,HAMILTON,3,comin
My Shot,HAMILTON,3,run
My Shot,HAMILTON,3,beat
My Shot,HAMILTON,3,melody
My Shot,HAMILTON,3,live
My Shot,HAMILTON,3,past
My Shot,HAMILTON,3,twenty
My Shot,HAMILTON,3,half
My Shot,HAMILTON,3,livin
My Shot,HAMILTON,3,fast
My Shot,HAMILTON,3,laugh
My Shot,HAMILTON,3,reach
My Shot,HAMILTON,3,flask
My Shot,HAMILTON,3,moment
My Shot,HAMILTON,3,plenty
My Shot,HAMILTON,3,scratch
My Shot,HAMILTON,3,moment
My Shot,HAMILTON,3,movement
My Shot,HAMILTON,3,hungriest
My Shot,HAMILTON,3,brothers
My Shot,HAMILTON,3,prove
My Shot,HAMILTON,3,foes
My Shot,HAMILTON,3,oppose
My Shot,HAMILTON,3,honest
My Shot,HAMILTON,3,stand
My Shot,HAMILTON,3,roll
My Shot,HAMILTON,3,moses
My Shot,HAMILTON,3,claimin
My Shot,HAMILTON,3,promised
My Shot,HAMILTON,3,land
My Shot,HAMILTON,3,win
My Shot,HAMILTON,3,independence
My Shot,HAMILTON,3,guarantee
My Shot,HAMILTON,3,freedom
My Shot,HAMILTON,3,descendants
My Shot,HAMILTON,3,blood
My Shot,HAMILTON,3,shed
My Shot,HAMILTON,3,begin
My Shot,HAMILTON,3,endless
My Shot,HAMILTON,3,cycle
My Shot,HAMILTON,3,vengeance
My Shot,HAMILTON,3,death
My Shot,HAMILTON,3,defendants
My Shot,HAMILTON,3,action
My Shot,HAMILTON,3,street
My Shot,HAMILTON,3,excitin
My Shot,HAMILTON,3,jesus
My Shot,HAMILTON,3,bleedin
My Shot,HAMILTON,3,fightin
My Shot,HAMILTON,3,readin
My Shot,HAMILTON,3,writin
My Shot,HAMILTON,3,handle
My Shot,HAMILTON,3,financial
My Shot,HAMILTON,3,situation
My Shot,HAMILTON,3,nation
My Shot,HAMILTON,3,nation
My Shot,HAMILTON,3,past
My Shot,HAMILTON,3,patiently
My Shot,HAMILTON,3,waitin
My Shot,HAMILTON,3,passionately
My Shot,HAMILTON,3,smashin
My Shot,HAMILTON,3,expectation
My Shot,HAMILTON,3,action's
My Shot,HAMILTON,3,act
My Shot,HAMILTON,3,creation
My Shot,HAMILTON,3,laughin
My Shot,HAMILTON,3,casualties
My Shot,HAMILTON,3,sorrow
My Shot,HAMILTON,3,time
My Shot,HAMILTON,3,thinkin
My Shot,HAMILTON,3,past
My Shot,HAMILTON,3,tomorrow
My Shot,HAMILTON & COMPANY,3,throwing
My Shot,HAMILTON & COMPANY,3,shot
My Shot,HAMILTON & COMPANY,3,throwing
My Shot,HAMILTON & COMPANY,3,shot
My Shot,HAMILTON & COMPANY,3,hey
My Shot,HAMILTON & COMPANY,3,yo
My Shot,HAMILTON & COMPANY,3,country
My Shot,HAMILTON & COMPANY,3,scrappy
My Shot,HAMILTON & COMPANY,3,hungry
My Shot,HAMILTON & COMPANY,3,throwing
My Shot,HAMILTON & COMPANY,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,gonna
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,rise
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,throwing
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,gonna
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,rise
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,throwing
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN & ENSEMBLE,3,gonna
My Shot,ENSEMBLE,3,gonna
My Shot,HAMILTON,3,time
My Shot,HAMILTON,3,shot
My Shot,ENSEMBLE,3,rise
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,ENSEMBLE,3,rise
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,ENSEMBLE,3,rise
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,ri
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,ri
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,ri
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,yo
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,ENSEMBLE,3,time
My Shot,ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,time
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,shot
My Shot,ENSEMBLE,3,time
My Shot,ENSEMBLE,3,shot
My Shot,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,3,throwin
My Shot,COMPANY,3,throwin
My Shot,COMPANY,3,shot
The Story of Tonight,HAMILTON,4,live
The Story of Tonight,HAMILTON,4,glory
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,live
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,glory
The Story of Tonight,HAMILTON,4,gladly
The Story of Tonight,HAMILTON,4,join
The Story of Tonight,HAMILTON,4,fight
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,gladly
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,join
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,fight
The Story of Tonight,HAMILTON,4,children
The Story of Tonight,HAMILTON,4,story
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,children
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,story
The Story of Tonight,HAMILTON,4,story
The Story of Tonight,HAMILTON,4,tonight
The Story of Tonight,MULLIGAN,4,round
The Story of Tonight,MULLIGAN,4,tonight
The Story of Tonight,LAFAYETTE,4,round
The Story of Tonight,LAFAYETTE,4,tonight
The Story of Tonight,HAMILTON,4,round
The Story of Tonight,HAMILTON,4,tonight
The Story of Tonight,LAURENS,4,raise
The Story of Tonight,LAURENS,4,glass
The Story of Tonight,LAURENS,4,freedom
The Story of Tonight,LAURENS,4,matter
The Story of Tonight,LAURENS,4,raise
The Story of Tonight,LAURENS,4,glass
The Story of Tonight,LAURENS/MULLIGAN,4,tomorrow
The Story of Tonight,LAURENS/MULLIGAN,4,there'll
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,telling
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,story
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,tonight
The Story of Tonight,HAMILTON,4,story
The Story of Tonight,HAMILTON,4,tonight
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,raise
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,glass
The Story of Tonight,LAFAYETTE/LAURENS/MULLIGAN,4,freedom
The Story of Tonight,HAMILTON,4,matter
The Story of Tonight,LAFAYETTE/MULLIGAN,4,round
The Story of Tonight,LAFAYETTE/MULLIGAN,4,tonight
The Story of Tonight,LAURENS,4,raise
The Story of Tonight,LAURENS,4,glass
The Story of Tonight,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,4,tomorrow
The Story of Tonight,HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,4,there'll
The Story of Tonight,HAMILTON/LAURENS,4,telling
The Story of Tonight,HAMILTON/LAURENS,4,story
The Story of Tonight,HAMILTON/LAURENS,4,tonight
The Story of Tonight,LAFAYETTE/MULLIGAN,4,round
The Story of Tonight,LAFAYETTE/MULLIGAN,4,tonight
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,story
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,tonight
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,raise
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,glass
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,freedom
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,story
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,tonight
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,raise
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,glass
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,freedom
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,story
The Story of Tonight,HAMILTON/LAURENS & ENSEMBLE,4,tonight
The Story of Tonight,LAFAYETTE/MULLIGAN & ENSEMBLE,4,story
The Story of Tonight,FULL ENSEMBLE,4,tonight
The Schuyler Sisters,BURR,5,rich
The Schuyler Sisters,BURR,5,folks
The Schuyler Sisters,BURR,5,love
The Schuyler Sisters,BURR,5,downtown
The Schuyler Sisters,BURR,5,slummin
The Schuyler Sisters,BURR,5,poor
The Schuyler Sisters,BURR,5,pull
The Schuyler Sisters,BURR,5,carriages
The Schuyler Sisters,BURR,5,gawk
The Schuyler Sisters,BURR,5,students
The Schuyler Sisters,BURR,5,common
The Schuyler Sisters,BURR,5,watch
The Schuyler Sisters,BURR,5,talk
The Schuyler Sisters,BURR,5,philip
The Schuyler Sisters,BURR,5,schuyler
The Schuyler Sisters,BURR,5,loaded
The Schuyler Sisters,BURR,5,uh
The Schuyler Sisters,BURR,5,daughters
The Schuyler Sisters,BURR,5,peggy
The Schuyler Sisters,BURR,5,angelica
The Schuyler Sisters,BURR,5,eliza
The Schuyler Sisters,BURR,5,sneak
The Schuyler Sisters,BURR,5,city
The Schuyler Sisters,BURR,5,watch
The Schuyler Sisters,BURR,5,guys
The Schuyler Sisters,ANGELICA,5,angelica
The Schuyler Sisters,ELIZA,5,eliza
The Schuyler Sisters,PEGGY,5,peggy
The Schuyler Sisters,COMPANY,5,schuyler
The Schuyler Sisters,COMPANY,5,sisters
The Schuyler Sisters,ANGELICA,5,angelica
The Schuyler Sisters,PEGGY,5,peggy
The Schuyler Sisters,ELIZA,5,eliza
The Schuyler Sisters,PEGGY,5,daddy
The Schuyler Sisters,PEGGY,5,home
The Schuyler Sisters,PEGGY,5,sundown
The Schuyler Sisters,ANGELICA,5,daddy
The Schuyler Sisters,PEGGY,5,daddy
The Schuyler Sisters,PEGGY,5,downtown
The Schuyler Sisters,ELIZA,5,free
The Schuyler Sisters,ANGELICA,5,revolution's
The Schuyler Sisters,ANGELICA,5,happening
The Schuyler Sisters,ANGELICA,5,york
The Schuyler Sisters,ELIZA/PEGGY,5,york
The Schuyler Sisters,COMPANY,5,angelica
The Schuyler Sisters,PEGGY,5,bad
The Schuyler Sisters,PEGGY,5,daddy
The Schuyler Sisters,PEGGY,5,war
The Schuyler Sisters,ELIZA,5,people
The Schuyler Sisters,ELIZA,5,shouting
The Schuyler Sisters,ELIZA,5,square
The Schuyler Sisters,PEGGY,5,bad
The Schuyler Sisters,PEGGY,5,there'll
The Schuyler Sisters,PEGGY,5,violence
The Schuyler Sisters,PEGGY,5,shore
The Schuyler Sisters,ANGELICA,5,ideas
The Schuyler Sisters,ANGELICA,5,air
The Schuyler Sisters,ELIZA,5,angelica
The Schuyler Sisters,ELIZA,5,remind
The Schuyler Sisters,MEN,5,lookin
The Schuyler Sisters,ANGELICA,5,eliza
The Schuyler Sisters,ANGELICA,5,lookin
The Schuyler Sisters,ANGELICA,5,mind
The Schuyler Sisters,ANGELICA,5,lookin
The Schuyler Sisters,ANGELICA,5,mind
The Schuyler Sisters,ANGELICA,5,lookin
The Schuyler Sisters,ANGELICA,5,mind
The Schuyler Sisters,ANGELICA,5,whooaaaaa
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,whooaaaaa
The Schuyler Sisters,BURR,5,wooh
The Schuyler Sisters,BURR,5,nothin
The Schuyler Sisters,BURR,5,summer
The Schuyler Sisters,BURR,5,city
The Schuyler Sisters,BURR,5,rush
The Schuyler Sisters,BURR,5,lookin
The Schuyler Sisters,BURR,5,pretty
The Schuyler Sisters,BURR,5,excuse
The Schuyler Sisters,BURR,5,miss
The Schuyler Sisters,BURR,5,funny
The Schuyler Sisters,BURR,5,perfume
The Schuyler Sisters,BURR,5,smells
The Schuyler Sisters,BURR,5,daddy's
The Schuyler Sisters,BURR,5,money
The Schuyler Sisters,BURR,5,slummin
The Schuyler Sisters,BURR,5,city
The Schuyler Sisters,BURR,5,fancy
The Schuyler Sisters,BURR,5,heels
The Schuyler Sisters,BURR,5,searchin
The Schuyler Sisters,BURR,5,urchin
The Schuyler Sisters,BURR,5,ideals
The Schuyler Sisters,ANGELICA,5,burr
The Schuyler Sisters,ANGELICA,5,disgust
The Schuyler Sisters,BURR,5,ah
The Schuyler Sisters,BURR,5,discussed
The Schuyler Sisters,BURR,5,trust
The Schuyler Sisters,BURR,5,fund
The Schuyler Sisters,BURR,5,baby
The Schuyler Sisters,BURR,5,trust
The Schuyler Sisters,ANGELICA,5,reading
The Schuyler Sisters,ANGELICA,5,common
The Schuyler Sisters,ANGELICA,5,sense
The Schuyler Sisters,ANGELICA,5,thomas
The Schuyler Sisters,ANGELICA,5,paine
The Schuyler Sisters,ANGELICA,5,intense
The Schuyler Sisters,ANGELICA,5,insane
The Schuyler Sisters,ANGELICA,5,revolution
The Schuyler Sisters,ANGELICA,5,revelation
The Schuyler Sisters,ANGELICA,5,listen
The Schuyler Sisters,ANGELICA,5,declaration
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,hold
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,truths
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,evident
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,created
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,equal
The Schuyler Sisters,ANGELICA,5,meet
The Schuyler Sisters,ANGELICA,5,thomas
The Schuyler Sisters,ANGELICA,5,jefferson
The Schuyler Sisters,COMPANY,5,unh
The Schuyler Sisters,ANGELICA,5,compel
The Schuyler Sisters,ANGELICA,5,include
The Schuyler Sisters,ANGELICA,5,women
The Schuyler Sisters,ANGELICA,5,sequel
The Schuyler Sisters,ELIZA,5,lucky
The Schuyler Sisters,ELIZA,5,alive
The Schuyler Sisters,ELIZA/PEGGY,5,lucky
The Schuyler Sisters,ELIZA/PEGGY,5,alive
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,history
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,happening
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,manhattan
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,happen
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,city
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,world
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY & COMPANY,5,city
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY & COMPANY,5,world
The Schuyler Sisters,ANGELICA,5,cuz
The Schuyler Sisters,ANGELICA,5,reading
The Schuyler Sisters,ANGELICA,5,common
The Schuyler Sisters,ANGELICA,5,sense
The Schuyler Sisters,ANGELICA,5,thomas
The Schuyler Sisters,ANGELICA,5,paine
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,ANGELICA,5,intense
The Schuyler Sisters,ANGELICA,5,insane
The Schuyler Sisters,ELIZA/PEGGY,5,revolution's
The Schuyler Sisters,ELIZA/PEGGY,5,happening
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,MEN,5,hey
The Schuyler Sisters,ANGELICA,5,revolution
The Schuyler Sisters,ANGELICA,5,revelation
The Schuyler Sisters,ELIZA/PEGGY,5,york
The Schuyler Sisters,WOMEN,5,revolution's
The Schuyler Sisters,WOMEN,5,happening
The Schuyler Sisters,ELIZA/PEGGY,5,york
The Schuyler Sisters,ANGELICA,5,listen
The Schuyler Sisters,ANGELICA,5,declaration
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,hold
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,truths
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,evident
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,created
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,equal
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,whoo
The Schuyler Sisters,FEMALE ENSEMBLE,5,lucky
The Schuyler Sisters,FEMALE ENSEMBLE,5,alive
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,WOMEN,5,hey
The Schuyler Sisters,FULL COMPANY,5,lucky
The Schuyler Sisters,FULL COMPANY,5,alive
The Schuyler Sisters,FULL COMPANY,5,history
The Schuyler Sisters,FULL COMPANY,5,happening
The Schuyler Sisters,FULL COMPANY,5,manhattan
The Schuyler Sisters,FULL COMPANY,5,happen
The Schuyler Sisters,ALL WOMEN,5,city
The Schuyler Sisters,ALL WOMEN,5,world
The Schuyler Sisters,ALL MEN,5,city
The Schuyler Sisters,COMPANY,5,city
The Schuyler Sisters,COMPANY,5,world
The Schuyler Sisters,ANGELICA,5,angelica
The Schuyler Sisters,ELIZA,5,eliza
The Schuyler Sisters,PEGGY,5,peggy
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,schuyler
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,sisters
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,mind
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,hey
The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,5,hey
The Schuyler Sisters,ANGELICA,5,whoa
The Schuyler Sisters,ELIZA/PEGGY,5,hey
The Schuyler Sisters,ELIZA/PEGGY,5,hey
The Schuyler Sisters,ELIZA/PEGGY,5,hey
The Schuyler Sisters,ELIZA/PEGGY,5,hey
The Schuyler Sisters,ELIZA/PEGGY,5,hey
The Schuyler Sisters,ANGELICA,5,city
The Schuyler Sisters,ANGELICA,5,world
The Schuyler Sisters,ELIZA/PEGGY,5,city
The Schuyler Sisters,ELIZA/PEGGY,5,world
The Schuyler Sisters,COMPANY,5,city
The Schuyler Sisters,COMPANY,5,world
Farmer Refuted,SEABURY,6,hear
Farmer Refuted,SEABURY,6,ye
Farmer Refuted,SEABURY,6,hear
Farmer Refuted,SEABURY,6,ye
Farmer Refuted,SEABURY,6,samuel
Farmer Refuted,SEABURY,6,seabury
Farmer Refuted,SEABURY,6,free
Farmer Refuted,SEABURY,6,proceedings
Farmer Refuted,SEABURY,6,continental
Farmer Refuted,SEABURY,6,congress
Farmer Refuted,SEABURY,6,heed
Farmer Refuted,SEABURY,6,rabble
Farmer Refuted,SEABURY,6,scream
Farmer Refuted,SEABURY,6,revolution
Farmer Refuted,SEABURY,6,heart
Farmer Refuted,MULLIGAN,6,god
Farmer Refuted,MULLIGAN,6,tear
Farmer Refuted,MULLIGAN,6,dude
Farmer Refuted,SEABURY,6,chaos
Farmer Refuted,SEABURY,6,bloodshed
Farmer Refuted,SEABURY,6,solution
Farmer Refuted,SEABURY,6,lead
Farmer Refuted,SEABURY,6,astray
Farmer Refuted,SEABURY,6,congress
Farmer Refuted,SEABURY,6,speak
Farmer Refuted,SEABURY,6,playing
Farmer Refuted,SEABURY,6,dangerous
Farmer Refuted,SEABURY,6,game
Farmer Refuted,SEABURY,6,pray
Farmer Refuted,SEABURY,6,king
Farmer Refuted,SEABURY,6,mercy
Farmer Refuted,SEABURY,6,shame
Farmer Refuted,SEABURY,6,shame
Farmer Refuted,HAMILTON,6,yo
Farmer Refuted,HAMILTON,6,unravel
Farmer Refuted,HAMILTON,6,sound
Farmer Refuted,HAMILTON,6,screams
Farmer Refuted,HAMILTON,6,revolution
Farmer Refuted,HAMILTON,6,comin
Farmer Refuted,HAMILTON,6,nots
Farmer Refuted,HAMILTON,6,gonna
Farmer Refuted,HAMILTON,6,win
Farmer Refuted,HAMILTON,6,hard
Farmer Refuted,HAMILTON,6,listen
Farmer Refuted,HAMILTON,6,straight
Farmer Refuted,SEABURY,6,heed
Farmer Refuted,SEABURY,6,rabble
Farmer Refuted,SEABURY,6,scream
Farmer Refuted,SEABURY,6,revolution
Farmer Refuted,SEABURY,6,heart
Farmer Refuted,HAMILTON,6,chaos
Farmer Refuted,HAMILTON,6,bloodshed
Farmer Refuted,HAMILTON,6,haunt
Farmer Refuted,HAMILTON,6,honestly
Farmer Refuted,HAMILTON,6,talk
Farmer Refuted,HAMILTON,6,boston
Farmer Refuted,HAMILTON,6,cost
Farmer Refuted,HAMILTON,6,lost
Farmer Refuted,HAMILTON,6,talk
Farmer Refuted,HAMILTON,6,congress
Farmer Refuted,SEABURY,6,chaos
Farmer Refuted,SEABURY,6,bloodshed
Farmer Refuted,SEABURY,6,solution
Farmer Refuted,SEABURY,6,lead
Farmer Refuted,SEABURY,6,astray
Farmer Refuted,SEABURY,6,congress
Farmer Refuted,SEABURY,6,speak
Farmer Refuted,HAMILTON,6,dog
Farmer Refuted,HAMILTON,6,speaks
Farmer Refuted,HAMILTON,6,eloquently
Farmer Refuted,HAMILTON,6,thee
Farmer Refuted,SEABURY,6,playing
Farmer Refuted,SEABURY,6,dangerous
Farmer Refuted,SEABURY,6,game
Farmer Refuted,HAMILTON,6,strangely
Farmer Refuted,HAMILTON,6,mange
Farmer Refuted,SEABURY,6,pray
Farmer Refuted,SEABURY,6,king
Farmer Refuted,SEABURY,6,mercy
Farmer Refuted,HAMILTON,6,jersey
Farmer Refuted,SEABURY,6,shame
Farmer Refuted,HAMILTON,6,revolution
Farmer Refuted,SEABURY,6,shame
Farmer Refuted,COMPANY,6,revolution
Farmer Refuted,SEABURY,6,heed
Farmer Refuted,HAMILTON,6,repeat
Farmer Refuted,HAMILTON,6,gonna
Farmer Refuted,SEABURY/HAMILTON,6,scream
Farmer Refuted,HAMILTON,6,honestly
Farmer Refuted,HAMILTON,6,read
Farmer Refuted,HAMILTON,6,modulate
Farmer Refuted,HAMILTON,6,key
Farmer Refuted,HAMILTON,6,debate
Farmer Refuted,HAMILTON,6,tiny
Farmer Refuted,HAMILTON,6,island
Farmer Refuted,HAMILTON,6,sea
Farmer Refuted,HAMILTON,6,regulate
Farmer Refuted,HAMILTON,6,price
Farmer Refuted,HAMILTON,6,tea
Farmer Refuted,BURR,6,alexander
Farmer Refuted,HAMILTON,6,burr
Farmer Refuted,HAMILTON,6,divisive
Farmer Refuted,HAMILTON,6,indecisive
Farmer Refuted,HAMILTON,6,drop
Farmer Refuted,HAMILTON,6,niceties
Farmer Refuted,ENSEMBLE,6,silence
Farmer Refuted,ENSEMBLE,6,message
Farmer Refuted,ENSEMBLE,6,king
Farmer Refuted,ENSEMBLE,6,message
Farmer Refuted,ENSEMBLE,6,king
Farmer Refuted,FULL COMPANY,6,message
Farmer Refuted,FULL COMPANY,6,king
You'll Be Back,KING GEORGE,7,price
You'll Be Back,KING GEORGE,7,love's
You'll Be Back,KING GEORGE,7,price
You'll Be Back,KING GEORGE,7,pay
You'll Be Back,KING GEORGE,7,cry
You'll Be Back,KING GEORGE,7,tea
You'll Be Back,KING GEORGE,7,hurl
You'll Be Back,KING GEORGE,7,sea
You'll Be Back,KING GEORGE,7,sad
You'll Be Back,KING GEORGE,7,remember
You'll Be Back,KING GEORGE,7,arrangement
You'll Be Back,KING GEORGE,7,mad
You'll Be Back,KING GEORGE,7,remember
You'll Be Back,KING GEORGE,7,estrangement
You'll Be Back,KING GEORGE,7,remember
You'll Be Back,KING GEORGE,7,belong
You'll Be Back,KING GEORGE,7,time
You'll Be Back,KING GEORGE,7,remember
You'll Be Back,KING GEORGE,7,served
You'll Be Back,KING GEORGE,7,oceans
You'll Be Back,KING GEORGE,7,rise
You'll Be Back,KING GEORGE,7,empires
You'll Be Back,KING GEORGE,7,fall
You'll Be Back,KING GEORGE,7,push
You'll Be Back,KING GEORGE,7,shove
You'll Be Back,KING GEORGE,7,send
You'll Be Back,KING GEORGE,7,armed
You'll Be Back,KING GEORGE,7,battalion
You'll Be Back,KING GEORGE,7,remind
You'll Be Back,KING GEORGE,7,love
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,dat
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,dat
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,da
You'll Be Back,KING GEORGE,7,ya
